annotation,start,end,duration,type
Partic_RC,1667382439.097031,1667382440.297031,1.1999998092651367,
Partic_MID,1667382447.325031,1667382448.325031,1,
Partic_RC,1667382447.381031,1667382448.381031,1,
Partic_LC,1667382447.389031,1667382448.389031,1,
Partic_MID,1667382459.377031,1667382460.937031,1.559999942779541,
Partic_LC,1667382459.401031,1667382460.961031,1.559999942779541,
Partic_RC,1667382459.401031,1667382460.961031,1.559999942779541,
Partic_RC,1667382485.017031,1667382486.017031,1,
Partic_MID,1667382485.017031,1667382486.017031,1,
Partic_RC,1667382502.821031,1667382503.821031,1,
Partic_MID,1667382502.825031,1667382503.825031,1,
Partic_RT,1667382502.881031,1667382503.881031,1,
Partic_LC,1667382502.921031,1667382503.921031,1,
Partic_RC,1667382514.809031,1667382515.809031,1,
Partic_MID,1667382514.809031,1667382515.849031,1.0399999618530273,
Partic_LC,1667382514.837031,1667382515.837031,1,
Partic_MID,1667382518.749031,1667382519.869031,1.119999885559082,
Partic_RC,1667382518.833031,1667382519.873031,1.0399999618530273,
Partic_LC,1667382518.909031,1667382519.909031,1,
Partic_RC,1667382523.245031,1667382525.005031,1.7599999904632568,
Partic_MID,1667382523.245031,1667382524.965031,1.7199997901916504,
Partic_LC,1667382523.377031,1667382524.977031,1.5999999046325684,
Partic_RC,1667382577.185031,1667382578.345031,1.1600000858306885,
Partic_MID,1667382577.221031,1667382578.341031,1.1200001239776611,
Partic_LC,1667382577.281031,1667382578.281031,1,
Partic_RC,1667382580.637031,1667382581.837031,1.1999998092651367,
Partic_LC,1667382580.641031,1667382581.761031,1.119999885559082,
Partic_MID,1667382580.641031,1667382581.801031,1.1600000858306885,
Partic_RT,1667382580.737031,1667382581.737031,1,
Partic_MID,1667382584.545031,1667382585.825031,1.2799999713897705,
Partic_RC,1667382584.629031,1667382585.749031,1.1200001239776611,
Partic_LC,1667382584.637031,1667382585.757031,1.119999885559082,
Partic_LC,1667382603.921031,1667382604.921031,1,
Partic_MID,1667382603.953031,1667382604.953031,1,
Partic_RC,1667382603.957031,1667382604.957031,1,
Partic_RC,1667382606.817031,1667382607.817031,1,
Partic_MID,1667382606.821031,1667382607.821031,1,
Partic_LC,1667382606.889031,1667382607.889031,1,
Partic_RC,1667382610.833031,1667382612.033031,1.2000000476837158,
Partic_MID,1667382610.833031,1667382611.993031,1.1600000858306885,
Partic_LC,1667382610.841031,1667382611.841031,1,
Partic_RC,1667382618.225031,1667382619.225031,1,
Partic_MID,1667382618.225031,1667382619.225031,1,
Partic_RC,1667382625.741031,1667382627.021031,1.2799999713897705,
Partic_LC,1667382625.909031,1667382626.949031,1.0400002002716064,
Partic_MID,1667382625.933031,1667382626.933031,1,
Partic_RC,1667382639.189031,1667382640.189031,1,
Partic_MID,1667382639.189031,1667382640.189031,1,
Partic_MID,1667382652.577031,1667382653.577031,1,
Partic_RC,1667382652.581031,1667382653.581031,1,
Partic_LC,1667382659.433031,1667382660.753031,1.3199999332427979,
Partic_RC,1667382659.433031,1667382660.833031,1.3999998569488525,
Partic_MID,1667382659.433031,1667382660.833031,1.3999998569488525,
Partic_RC,1667382668.145031,1667382669.145031,1,
Partic_MID,1667382668.145031,1667382669.145031,1,
Partic_RC,1667382680.233031,1667382681.473031,1.2400000095367432,
Partic_MID,1667382680.285031,1667382681.485031,1.1999998092651367,
Partic_LC,1667382680.453031,1667382681.453031,1,
Partic_RC,1667382699.837031,1667382700.837031,1,
Partic_MID,1667382699.837031,1667382700.837031,1,
Partic_RC,1667382709.761031,1667382710.921031,1.1600000858306885,
Partic_MID,1667382709.761031,1667382710.921031,1.1600000858306885,
Partic_LC,1667382709.765031,1667382710.765031,1,
Partic_LT,1667382709.869031,1667382710.869031,1,
Partic_RT,1667382709.877031,1667382710.877031,1,
Partic_RC,1667382743.193031,1667382744.193031,1,
Partic_MID,1667382743.249031,1667382744.249031,1,
Partic_LC,1667382745.993031,1667382747.153031,1.1600000858306885,
Partic_RC,1667382746.029031,1667382747.149031,1.119999885559082,
Partic_MID,1667382746.029031,1667382747.149031,1.119999885559082,
Partic_RC,1667382750.857031,1667382752.057031,1.1999998092651367,
Partic_MID,1667382750.857031,1667382752.057031,1.1999998092651367,
Partic_LC,1667382750.897031,1667382751.897031,1,
Partic_RT,1667382750.965031,1667382752.045031,1.0800001621246338,
Partic_MID,1667382791.477031,1667382792.477031,1,
Partic_RC,1667382791.481031,1667382792.481031,1,
Partic_LC,1667382791.525031,1667382792.525031,1,
Partic_MID,1667382800.225031,1667382801.225031,1,
Partic_MID,1667382803.289031,1667382804.289031,1,
Partic_RC,1667382803.357031,1667382804.357031,1,
Partic_RC,1667382810.705031,1667382811.745031,1.0400002002716064,
Partic_MID,1667382810.705031,1667382811.745031,1.0400002002716064,
Partic_LC,1667382810.817031,1667382811.817031,1,
Partic_RC,1667382813.981031,1667382814.981031,1,
Partic_MID,1667382814.021031,1667382815.021031,1,
Partic_RC,1667382825.497031,1667382826.497031,1,
Partic_MID,1667382825.497031,1667382826.497031,1,
Partic_RC,1667382839.481031,1667382840.801031,1.320000171661377,
Partic_LC,1667382839.485031,1667382840.685031,1.2000000476837158,
Partic_MID,1667382839.485031,1667382840.725031,1.2400000095367432,
Partic_RT,1667382839.681031,1667382840.681031,1,
Partic_LT,1667382839.765031,1667382840.765031,1,
Partic_RC,1667382887.441031,1667382888.641031,1.2000000476837158,
Partic_MID,1667382887.445031,1667382888.645031,1.2000000476837158,
Partic_LC,1667382887.449031,1667382888.609031,1.1599998474121094,
Partic_RT,1667382887.629031,1667382888.629031,1,
Partic_RC,1667382890.557031,1667382891.557031,1,
Partic_MID,1667382890.561031,1667382891.561031,1,
Partic_LC,1667382890.617031,1667382891.617031,1,
Partic_RC,1667382895.665031,1667382896.745031,1.0800001621246338,
Partic_MID,1667382895.665031,1667382896.745031,1.0800001621246338,
Partic_LC,1667382895.769031,1667382896.769031,1,
Partic_RC,1667382923.405031,1667382924.605031,1.2000000476837158,
Partic_MID,1667382923.405031,1667382924.605031,1.2000000476837158,
Partic_LC,1667382923.413031,1667382924.613031,1.1999998092651367,
Partic_RC,1667382927.129031,1667382928.929031,1.7999999523162842,
Partic_MID,1667382927.129031,1667382928.609031,1.4800000190734863,
Partic_LC,1667382927.149031,1667382928.629031,1.4800000190734863,
Partic_RC,1667382930.821031,1667382931.821031,1,
Partic_MID,1667382930.821031,1667382931.821031,1,
Partic_RC,1667382946.965031,1667382948.045031,1.0800001621246338,
Partic_MID,1667382947.033031,1667382948.033031,1,
Partic_RC,1667382979.585031,1667382981.105031,1.5199999809265137,
Partic_MID,1667382979.649031,1667382981.089031,1.440000057220459,
Partic_LC,1667382979.709031,1667382981.069031,1.3599998950958252,
Partic_RC,1667382991.261031,1667382992.301031,1.0400002002716064,
Partic_MID,1667382991.261031,1667382992.301031,1.0400002002716064,
Partic_LC,1667382991.265031,1667382992.265031,1,
Partic_RT,1667382991.441031,1667382992.441031,1,
Partic_RC,1667383004.321031,1667383005.321031,1,
Partic_MID,1667383004.325031,1667383005.325031,1,
Partic_LC,1667383004.329031,1667383005.329031,1,
Partic_RT,1667383004.393031,1667383005.393031,1,
Partic_RC,1667383008.253031,1667383009.253031,1,
Partic_MID,1667383008.257031,1667383009.257031,1,
Partic_RC,1667383017.989031,1667383018.989031,1,
Partic_MID,1667383017.989031,1667383018.989031,1,
Partic_RC,1667383040.957031,1667383041.957031,1,
Partic_MID,1667383040.957031,1667383041.957031,1,
Partic_LC,1667383041.021031,1667383042.021031,1,
Partic_RC,1667383078.937031,1667383080.297031,1.3599998950958252,
Partic_MID,1667383078.941031,1667383080.301031,1.3600001335144043,
Partic_LC,1667383078.977031,1667383080.217031,1.2400000095367432,
Partic_RT,1667383079.093031,1667383080.173031,1.0800001621246338,
Partic_RC,1667383280.821031,1667383282.021031,1.1999998092651367,
Partic_MID,1667383280.825031,1667383281.985031,1.1599998474121094,
Partic_LC,1667383280.893031,1667383282.013031,1.1200001239776611,
Partic_RT,1667383281.017031,1667383282.017031,1,
Partic_MID,1667383317.849031,1667383318.849031,1,
Partic_RC,1667383317.853031,1667383318.853031,1,
Partic_LC,1667383317.885031,1667383318.885031,1,
Partic_RT,1667383317.913031,1667383318.913031,1,
Partic_RC,1667383403.805031,1667383404.885031,1.0799999237060547,
Partic_MID,1667383403.805031,1667383404.885031,1.0799999237060547,
Partic_LC,1667383403.813031,1667383404.853031,1.0399999618530273,
Partic_RT,1667383403.905031,1667383404.905031,1,
Partic_MID,1667383437.749031,1667383438.749031,1,
Partic_RC,1667383437.781031,1667383438.781031,1,
Partic_MID,1667383474.597031,1667383475.797031,1.1999998092651367,
Partic_RC,1667383474.617031,1667383475.817031,1.1999998092651367,
Partic_RT,1667383474.621031,1667383475.661031,1.0399999618530273,
Partic_LC,1667383474.621031,1667383475.781031,1.1599998474121094,
Partic_RC,1667383486.177031,1667383487.177031,1,
Partic_MID,1667383486.177031,1667383487.177031,1,
Partic_LC,1667383486.241031,1667383487.241031,1,
Partic_RC,1667383500.765031,1667383501.805031,1.0399999618530273,
Partic_MID,1667383500.765031,1667383501.805031,1.0399999618530273,
Partic_LC,1667383500.769031,1667383501.769031,1,
Partic_RC,1667383563.625031,1667383564.625031,1,
Partic_MID,1667383563.625031,1667383564.625031,1,
Partic_LC,1667383563.633031,1667383564.633031,1,
Partic_MID,1667383570.245031,1667383571.685031,1.4399998188018799,
Partic_RC,1667383570.313031,1667383571.713031,1.4000000953674316,
Partic_LC,1667383570.377031,1667383571.737031,1.3599998950958252,
Partic_RC,1667383588.665031,1667383589.665031,1,
Partic_MID,1667383588.669031,1667383589.669031,1,
Partic_LC,1667383588.685031,1667383589.685031,1,
Partic_RC,1667383600.833031,1667383601.833031,1,
Partic_MID,1667383600.833031,1667383601.833031,1,
Partic_RC,1667383614.885031,1667383615.885031,1,
Partic_MID,1667383614.885031,1667383615.885031,1,
Partic_LC,1667383614.925031,1667383615.925031,1,
Partic_RT,1667383614.965031,1667383615.965031,1,
Partic_RC,1667383619.241031,1667383620.241031,1,
Partic_MID,1667383619.241031,1667383620.241031,1,
Partic_LC,1667383619.341031,1667383620.341031,1,
Partic_RC,1667383623.929031,1667383625.169031,1.2400000095367432,
Partic_MID,1667383623.929031,1667383625.169031,1.2400000095367432,
Partic_LC,1667383623.993031,1667383625.073031,1.0799999237060547,
Partic_MID,1667383630.173031,1667383631.173031,1,
Partic_RC,1667383630.197031,1667383631.197031,1,
Partic_LC,1667383630.201031,1667383631.201031,1,
Partic_RC,1667383689.405031,1667383690.405031,1,
Partic_MID,1667383689.437031,1667383690.437031,1,
Partic_RC,1667383692.989031,1667383693.989031,1,
Partic_MID,1667383693.017031,1667383694.017031,1,
Partic_LC,1667383693.045031,1667383694.045031,1,
Partic_RC,1667383701.449031,1667383702.449031,1,
Partic_MID,1667383701.449031,1667383702.489031,1.0399999618530273,
Partic_LC,1667383701.453031,1667383702.493031,1.0399999618530273,
Partic_LC,1667383733.777031,1667383734.777031,1,
Partic_RC,1667383733.777031,1667383734.777031,1,
Partic_MID,1667383733.777031,1667383734.777031,1,
Partic_RC,1667383786.161031,1667383787.161031,1,
Partic_MID,1667383786.165031,1667383787.165031,1,
Partic_LC,1667383786.233031,1667383787.233031,1,
Partic_MID,1667383800.773031,1667383802.213031,1.440000057220459,
Partic_RC,1667383800.841031,1667383802.241031,1.3999998569488525,
Partic_LC,1667383800.865031,1667383802.225031,1.3599998950958252,
Partic_MID,1667383805.165031,1667383806.365031,1.2000000476837158,
Partic_RC,1667383805.169031,1667383806.369031,1.2000000476837158,
Partic_LC,1667383805.197031,1667383806.277031,1.0799999237060547,
Partic_MID,1667383808.749031,1667383810.029031,1.2799999713897705,
Partic_RC,1667383808.753031,1667383810.033031,1.2799999713897705,
Partic_LC,1667383808.789031,1667383809.909031,1.119999885559082,
Partic_RT,1667383808.821031,1667383809.901031,1.0799999237060547,
Partic_RC,1667383814.513031,1667383815.513031,1,
Partic_MID,1667383814.513031,1667383815.513031,1,
Partic_RC,1667383818.017031,1667383819.097031,1.0800001621246338,
Partic_MID,1667383818.017031,1667383819.097031,1.0800001621246338,
Partic_LC,1667383818.077031,1667383819.077031,1,
Partic_RC,1667383829.033031,1667383830.193031,1.1600000858306885,
Partic_MID,1667383829.033031,1667383830.113031,1.0799999237060547,
Partic_LC,1667383829.097031,1667383830.217031,1.119999885559082,
Partic_MID,1667383835.909031,1667383836.909031,1,
Partic_RC,1667383835.961031,1667383837.001031,1.0399999618530273,
Partic_LC,1667383835.973031,1667383836.973031,1,
Partic_RC,1667383840.477031,1667383841.597031,1.1200001239776611,
Partic_MID,1667383840.477031,1667383841.597031,1.1200001239776611,
Partic_RT,1667383840.517031,1667383841.517031,1,
Partic_LC,1667383840.521031,1667383841.521031,1,
Partic_RC,1667383845.989031,1667383846.989031,1,
Partic_MID,1667383845.989031,1667383846.989031,1,
Partic_RC,1667383859.833031,1667383860.873031,1.0399999618530273,
Partic_MID,1667383859.837031,1667383860.877031,1.0400002002716064,
Partic_LC,1667383859.865031,1667383860.865031,1,
Partic_RC,1667383864.489031,1667383865.769031,1.2799999713897705,
Partic_LC,1667383864.493031,1667383865.733031,1.2400000095367432,
Partic_MID,1667383864.493031,1667383865.733031,1.2400000095367432,
Partic_RC,1667383871.381031,1667383872.461031,1.0799999237060547,
Partic_LC,1667383871.385031,1667383872.385031,1,
Partic_MID,1667383871.385031,1667383872.465031,1.0799999237060547,
Partic_RC,1667383908.485031,1667383909.485031,1,
Partic_MID,1667383908.489031,1667383909.489031,1,
Partic_LC,1667383908.497031,1667383909.497031,1,
Partic_RT,1667383908.561031,1667383909.561031,1,
Partic_RC,1667383912.381031,1667383913.381031,1,
Partic_MID,1667383912.409031,1667383913.409031,1,
Partic_LC,1667383912.413031,1667383913.413031,1,
Partic_RC,1667383915.257031,1667383916.497031,1.2400000095367432,
Partic_MID,1667383915.257031,1667383916.377031,1.1200001239776611,
Partic_LC,1667383915.333031,1667383916.453031,1.1200001239776611,
Partic_LT,1667383915.493031,1667383916.493031,1,
Partic_LC,1667383935.985031,1667383937.105031,1.1200001239776611,
Partic_RC,1667383935.985031,1667383937.185031,1.2000000476837158,
Partic_MID,1667383935.985031,1667383937.185031,1.2000000476837158,
Partic_RC,1667383943.057031,1667383944.257031,1.2000000476837158,
Partic_MID,1667383943.057031,1667383944.257031,1.2000000476837158,
Partic_RT,1667383943.125031,1667383944.165031,1.0399999618530273,
Partic_LC,1667383943.129031,1667383944.209031,1.0800001621246338,
Partic_LT,1667383943.261031,1667383944.261031,1,
Partic_RC,1667383950.317031,1667383951.477031,1.1600000858306885,
Partic_MID,1667383950.317031,1667383951.477031,1.1600000858306885,
Partic_LC,1667383950.321031,1667383951.441031,1.119999885559082,
Partic_MID,1667383964.213031,1667383965.693031,1.4800000190734863,
Partic_RC,1667383964.229031,1667383965.709031,1.4800000190734863,
Partic_LC,1667383964.285031,1667383965.525031,1.2400000095367432,
Partic_RT,1667383964.373031,1667383965.373031,1,
Partic_RC,1667383969.021031,1667383970.541031,1.5199999809265137,
Partic_MID,1667383969.025031,1667383970.545031,1.5199999809265137,
Partic_LC,1667383969.089031,1667383970.449031,1.3600001335144043,
Partic_RT,1667383969.281031,1667383970.281031,1,
Partic_RC,1667383972.805031,1667383973.805031,1,
Partic_MID,1667383972.869031,1667383973.869031,1,
Partic_RC,1667383976.957031,1667383978.397031,1.440000057220459,
Partic_MID,1667383976.957031,1667383978.397031,1.440000057220459,
Partic_LC,1667383977.017031,1667383978.377031,1.3600001335144043,
Partic_RT,1667383977.085031,1667383978.085031,1,
Partic_MID,1667383986.977031,1667383988.017031,1.0399999618530273,
Partic_RC,1667383986.981031,1667383988.021031,1.0399999618530273,
Partic_LC,1667383987.089031,1667383988.089031,1,
Partic_RC,1667384001.541031,1667384002.541031,1,
Partic_MID,1667384001.561031,1667384002.561031,1,
Partic_LC,1667384012.893031,1667384013.893031,1,
Partic_RC,1667384012.893031,1667384013.893031,1,
Partic_MID,1667384012.893031,1667384013.893031,1,
Partic_LC,1667384036.757031,1667384037.757031,1,
Partic_MID,1667384036.757031,1667384037.757031,1,
Partic_RC,1667384036.817031,1667384037.817031,1,
Partic_RC,1667384075.265031,1667384076.265031,1,
Partic_MID,1667384075.269031,1667384076.269031,1,
Partic_LC,1667384075.325031,1667384076.325031,1,
Partic_RC,1667384078.849031,1667384079.929031,1.0799999237060547,
Partic_MID,1667384078.849031,1667384079.929031,1.0799999237060547,
Partic_LC,1667384078.937031,1667384079.937031,1,
Partic_MID,1667384105.005031,1667384106.205031,1.1999998092651367,
Partic_RC,1667384105.009031,1667384106.209031,1.2000000476837158,
Partic_LC,1667384105.017031,1667384106.137031,1.1200001239776611,
Partic_RC,1667384109.489031,1667384110.489031,1,
Partic_MID,1667384109.489031,1667384110.489031,1,
Partic_LC,1667384109.565031,1667384110.565031,1,
Partic_MID,1667384119.037031,1667384120.437031,1.4000000953674316,
Partic_RC,1667384119.041031,1667384120.401031,1.3600001335144043,
Partic_LC,1667384119.141031,1667384120.421031,1.2799999713897705,
Partic_RC,1667384136.941031,1667384137.941031,1,
Partic_MID,1667384136.961031,1667384137.961031,1,
Partic_RC,1667384146.721031,1667384147.721031,1,
Partic_MID,1667384146.721031,1667384147.721031,1,
Partic_LC,1667384146.785031,1667384147.785031,1,
Partic_MID,1667384169.633031,1667384170.793031,1.1600000858306885,
Partic_RC,1667384169.637031,1667384170.797031,1.1599998474121094,
Partic_LC,1667384169.697031,1667384170.697031,1,
Partic_RT,1667384169.845031,1667384170.845031,1,
Partic_RC,1667384172.641031,1667384173.961031,1.3199999332427979,
Partic_MID,1667384172.693031,1667384173.933031,1.2400000095367432,
Partic_LC,1667384172.701031,1667384173.861031,1.1600000858306885,
Partic_RT,1667384172.765031,1667384173.765031,1,
Partic_MID,1667384184.393031,1667384185.513031,1.1200001239776611,
Partic_RC,1667384184.397031,1667384185.517031,1.119999885559082,
Partic_LC,1667384184.465031,1667384185.545031,1.0800001621246338,
Partic_MID,1667384188.457031,1667384189.497031,1.0399999618530273,
Partic_LC,1667384188.581031,1667384189.581031,1,
Partic_RC,1667384188.581031,1667384189.581031,1,
Partic_RC,1667384215.249031,1667384216.249031,1,
Partic_MID,1667384215.249031,1667384216.249031,1,
Partic_RC,1667384247.181031,1667384248.181031,1,
Partic_MID,1667384247.181031,1667384248.181031,1,
Partic_LC,1667384247.185031,1667384248.185031,1,
Partic_RC,1667384267.953031,1667384268.953031,1,
Partic_MID,1667384267.957031,1667384268.957031,1,
Partic_LC,1667384268.025031,1667384269.025031,1,
Partic_MID,1667384277.697031,1667384278.697031,1,
Partic_RC,1667384277.701031,1667384278.701031,1,
Partic_MID,1667384283.385031,1667384284.385031,1,
Partic_RC,1667384283.625031,1667384284.625031,1,
Partic_MID,1667384291.333031,1667384292.653031,1.320000171661377,
Partic_LC,1667384291.357031,1667384292.677031,1.3199999332427979,
Partic_RC,1667384291.357031,1667384292.677031,1.3199999332427979,
Partic_MID,1667384307.389031,1667384308.389031,1,
Partic_LC,1667384307.417031,1667384308.417031,1,
Partic_RC,1667384307.417031,1667384308.417031,1,
Partic_RC,1667384311.065031,1667384312.065031,1,
Partic_MID,1667384311.101031,1667384312.101031,1,
Partic_LC,1667384311.297031,1667384312.297031,1,
Partic_RC,1667384320.173031,1667384321.173031,1,
Partic_MID,1667384320.173031,1667384321.173031,1,
Partic_LC,1667384320.233031,1667384321.233031,1,
Partic_RC,1667384335.417031,1667384336.657031,1.2400000095367432,
Partic_MID,1667384335.421031,1667384336.661031,1.2400000095367432,
Partic_LC,1667384335.737031,1667384336.737031,1,
Partic_RC,1667384415.277031,1667384416.357031,1.0800001621246338,
Partic_MID,1667384415.277031,1667384416.397031,1.1200001239776611,
Partic_LC,1667384415.349031,1667384416.349031,1,
Partic_RT,1667384415.385031,1667384416.385031,1,
Partic_RC,1667384419.657031,1667384420.977031,1.3199999332427979,
Partic_MID,1667384419.661031,1667384420.981031,1.3199999332427979,
Partic_LC,1667384419.709031,1667384420.909031,1.1999998092651367,
Partic_RT,1667384419.737031,1667384420.897031,1.1600000858306885,
Partic_LC,1667384428.901031,1667384429.901031,1,
Partic_MID,1667384428.901031,1667384429.941031,1.0399999618530273,
Partic_RC,1667384428.905031,1667384430.065031,1.1600000858306885,
Partic_MID,1667384437.229031,1667384438.309031,1.0799999237060547,
Partic_RC,1667384437.233031,1667384438.313031,1.0799999237060547,
Partic_LC,1667384437.297031,1667384438.297031,1,
Partic_RT,1667384437.329031,1667384438.329031,1,
Partic_RC,1667384447.705031,1667384448.705031,1,
Partic_MID,1667384447.705031,1667384448.705031,1,
Partic_LC,1667384447.765031,1667384448.765031,1,
Partic_RC,1667384459.877031,1667384461.197031,1.3199999332427979,
Partic_MID,1667384459.877031,1667384461.197031,1.3199999332427979,
Partic_LC,1667384459.901031,1667384461.181031,1.2799999713897705,
Partic_RC,1667384487.769031,1667384488.849031,1.0799999237060547,
Partic_MID,1667384487.769031,1667384488.849031,1.0799999237060547,
Partic_LC,1667384487.821031,1667384488.821031,1,
Partic_RT,1667384487.893031,1667384488.893031,1,
Partic_MID,1667384495.173031,1667384496.253031,1.0799999237060547,
Partic_RC,1667384495.177031,1667384496.257031,1.0799999237060547,
Partic_LC,1667384495.241031,1667384496.241031,1,
Partic_MID,1667384498.977031,1667384500.177031,1.2000000476837158,
Partic_RC,1667384499.009031,1667384500.129031,1.119999885559082,
Partic_LC,1667384499.013031,1667384500.013031,1,
Partic_RC,1667384508.561031,1667384509.561031,1,
Partic_MID,1667384508.617031,1667384509.617031,1,
Partic_LC,1667384508.621031,1667384509.621031,1,
Partic_RC,1667384517.233031,1667384518.273031,1.0399999618530273,
Partic_MID,1667384517.233031,1667384518.273031,1.0399999618530273,
Partic_LC,1667384517.241031,1667384518.241031,1,
Partic_RC,1667384529.065031,1667384530.545031,1.4800000190734863,
Partic_MID,1667384529.065031,1667384530.545031,1.4800000190734863,
Partic_LC,1667384529.197031,1667384530.557031,1.3599998950958252,
Partic_MID,1667384534.721031,1667384535.721031,1,
Partic_RC,1667384534.753031,1667384535.753031,1,
Partic_RC,1667384540.833031,1667384541.993031,1.1600000858306885,
Partic_MID,1667384540.833031,1667384541.993031,1.1600000858306885,
Partic_LC,1667384540.893031,1667384541.933031,1.0400002002716064,
Partic_RC,1667384546.429031,1667384547.669031,1.2400000095367432,
Partic_MID,1667384546.433031,1667384547.673031,1.2400000095367432,
Partic_LC,1667384546.561031,1667384547.601031,1.0399999618530273,
Partic_RC,1667384565.449031,1667384566.449031,1,
Partic_MID,1667384565.461031,1667384566.461031,1,
Partic_RC,1667384570.253031,1667384571.253031,1,
Partic_MID,1667384570.317031,1667384571.317031,1,
Partic_LC,1667384570.321031,1667384571.321031,1,
Partic_LC,1667384573.173031,1667384574.533031,1.3599998950958252,
Partic_RC,1667384573.201031,1667384574.561031,1.3600001335144043,
Partic_MID,1667384573.201031,1667384574.561031,1.3600001335144043,
Partic_RT,1667384573.301031,1667384574.501031,1.1999998092651367,
Partic_RC,1667384577.897031,1667384578.897031,1,
Partic_MID,1667384577.901031,1667384578.901031,1,
Partic_LC,1667384577.921031,1667384578.921031,1,
Partic_RC,1667384597.793031,1667384598.793031,1,
Partic_MID,1667384597.797031,1667384598.797031,1,
Partic_MID,1667384604.309031,1667384605.669031,1.3599998950958252,
Partic_RC,1667384604.373031,1667384605.653031,1.2800002098083496,
Partic_LC,1667384604.469031,1667384605.669031,1.1999998092651367,
Partic_RC,1667384607.837031,1667384609.157031,1.320000171661377,
Partic_MID,1667384607.837031,1667384609.077031,1.2400000095367432,
Partic_LC,1667384607.913031,1667384609.033031,1.119999885559082,
Partic_MID,1667384628.549031,1667384629.549031,1,
Partic_RC,1667384628.585031,1667384629.585031,1,
Partic_RC,1667384639.717031,1667384640.757031,1.0399999618530273,
Partic_MID,1667384639.717031,1667384640.757031,1.0399999618530273,
Partic_LC,1667384639.777031,1667384640.777031,1,
Partic_RC,1667384673.957031,1667384674.957031,1,
Partic_MID,1667384673.957031,1667384674.957031,1,
Partic_LC,1667384674.021031,1667384675.021031,1,
Partic_MID,1667384688.813031,1667384689.933031,1.1200001239776611,
Partic_RC,1667384688.937031,1667384689.937031,1,
Partic_LC,1667384689.057031,1667384690.057031,1,
Partic_RC,1667384692.713031,1667384693.713031,1,
Partic_MID,1667384692.713031,1667384693.713031,1,
Partic_LC,1667384692.721031,1667384693.721031,1,
Partic_RC,1667384700.493031,1667384701.493031,1,
Partic_MID,1667384700.493031,1667384701.493031,1,
Partic_LC,1667384700.497031,1667384701.497031,1,
Partic_MID,1667384705.829031,1667384707.109031,1.2799999713897705,
Partic_RC,1667384705.853031,1667384707.093031,1.2400000095367432,
Partic_LC,1667384705.881031,1667384707.041031,1.1599998474121094,
Partic_RT,1667384705.993031,1667384706.993031,1,
Partic_LT,1667384706.177031,1667384707.177031,1,
Partic_MID,1667384718.293031,1667384719.293031,1,
Partic_RC,1667384718.361031,1667384719.361031,1,
Partic_RC,1667384730.381031,1667384731.381031,1,
Partic_MID,1667384730.381031,1667384731.381031,1,
Partic_LC,1667384730.445031,1667384731.445031,1,
Partic_RT,1667384730.541031,1667384731.541031,1,
Partic_RC,1667384739.785031,1667384740.785031,1,
Partic_MID,1667384739.789031,1667384740.789031,1,
Partic_MID,1667384745.173031,1667384746.253031,1.0799999237060547,
Partic_RC,1667384745.185031,1667384746.265031,1.0800001621246338,
Partic_LC,1667384745.193031,1667384746.233031,1.0399999618530273,
Partic_RC,1667384774.473031,1667384775.473031,1,
Partic_MID,1667384774.473031,1667384775.473031,1,
Partic_LC,1667384774.477031,1667384775.477031,1,
Partic_RC,1667384781.089031,1667384782.089031,1,
Partic_MID,1667384781.157031,1667384782.157031,1,
Partic_RC,1667384790.797031,1667384791.797031,1,
Partic_MID,1667384790.801031,1667384791.801031,1,
Partic_LC,1667384790.949031,1667384791.949031,1,
Partic_RC,1667384830.493031,1667384831.493031,1,
Partic_MID,1667384830.493031,1667384831.493031,1,
Partic_LC,1667384830.497031,1667384831.497031,1,
Partic_RC,1667384834.509031,1667384835.509031,1,
Partic_MID,1667384834.509031,1667384835.509031,1,
Partic_LC,1667384834.577031,1667384835.577031,1,
Partic_RC,1667384843.601031,1667384844.601031,1,
Partic_MID,1667384843.601031,1667384844.601031,1,
Partic_LC,1667384843.649031,1667384844.649031,1,
Partic_RC,1667384858.189031,1667384859.269031,1.0800001621246338,
Partic_MID,1667384858.189031,1667384859.309031,1.1200001239776611,
Partic_LC,1667384858.213031,1667384859.213031,1,
Partic_RT,1667384858.333031,1667384859.333031,1,
Partic_RC,1667384866.301031,1667384867.501031,1.1999998092651367,
Partic_MID,1667384866.341031,1667384867.501031,1.1599998474121094,
Partic_LC,1667384866.345031,1667384867.465031,1.119999885559082,
Partic_RT,1667384866.553031,1667384867.553031,1,
Partic_RC,1667384880.413031,1667384881.453031,1.0399999618530273,
Partic_MID,1667384880.421031,1667384881.461031,1.0399999618530273,
Partic_LC,1667384880.493031,1667384881.493031,1,
Partic_RT,1667384880.521031,1667384881.521031,1,
Partic_MID,1667384883.389031,1667384884.789031,1.4000000953674316,
Partic_LC,1667384883.453031,1667384884.653031,1.2000000476837158,
Partic_RC,1667384883.457031,1667384884.817031,1.3599998950958252,
Partic_RC,1667384887.609031,1667384888.609031,1,
Partic_MID,1667384887.609031,1667384888.609031,1,
Partic_RC,1667384891.725031,1667384892.765031,1.0400002002716064,
Partic_MID,1667384891.757031,1667384892.757031,1,
Partic_LC,1667384891.797031,1667384892.797031,1,
Partic_RC,1667384898.669031,1667384899.709031,1.0400002002716064,
Partic_MID,1667384898.669031,1667384899.709031,1.0400002002716064,
Partic_LC,1667384898.681031,1667384899.681031,1,
